time,corrective_profit,preventive_profit,local_profit,fed_profit
539,1244.794169,1333.128767,1590.370075,1574.135881
540,1247.940342,1336.123462,1592.662982,1577.127622
541,1250.802352,1339.110376,1595.046693,1580.047634
542,1253.642236,1342.298452,1597.275557,1583.086827
543,1256.71238,1345.085158,1598.894109,1586.071196
544,1259.874902,1348.197674,1600.506365,1589.004115
545,1262.839766,1351.334853,1602.199855,1592.121693
546,1266.103977,1354.117771,1603.692792,1595.167636
547,1269.185154,1357.317918,1606.106513,1598.183665
548,1272.021413,1360.27542,1608.255685,1601.192601
549,1274.798405,1363.338344,1610.480954,1604.136384
550,1277.76985,1366.376899,1612.791083,1607.233758
551,1280.915226,1369.363363,1615.089878,1610.154427
552,1284.115427,1372.527257,1617.280313,1613.086529
553,1287.020649,1375.652715,1620.659335,1615.426719
554,1290.296408,1378.767917,1623.459512,1617.602884
555,1293.510224,1381.718595,1626.579831,1619.754791
556,1296.550066,1384.706125,1629.7453,1621.918266
557,1299.640558,1387.835442,1632.755862,1623.981224
558,1302.429306,1391.103125,1635.67722,1626.268265
559,1305.433584,1393.968044,1638.816805,1628.489979
560,1308.54232,1397.168533,1641.649939,1630.608338
561,1311.587329,1400.445323,1644.555627,1632.927994
562,1314.742153,1403.613394,1647.80423,1635.319683
563,1317.562519,1406.483568,1650.914027,1638.352772
564,1320.49563,1409.571164,1654.156132,1641.585384
565,1323.418334,1412.809051,1657.194658,1644.376914
566,1326.699619,1415.800162,1660.259918,1647.311244
567,1329.593124,1418.733048,1663.148516,1650.293475
568,1332.714646,1421.992929,1666.313993,1653.365674
569,1335.634109,1424.845179,1669.278831,1656.245721
570,1338.320021,1428.006879,1671.956678,1659.284789
571,1341.490809,1431.200776,1675.079529,1662.047445
572,1344.463854,1434.557445,1678.144601,1665.150224
573,1347.561043,1437.620295,1681.021183,1668.202086
574,1350.513739,1440.377865,1684.002427,1671.204761
575,1353.558597,1443.385041,1686.620016,1674.365387
576,1356.599736,1446.229474,1689.648425,1677.390812
577,1359.651436,1449.165756,1692.81944,1680.520211
578,1362.755909,1452.143773,1695.710833,1683.724186
579,1365.608414,1455.14938,1698.712463,1686.732169
580,1368.628745,1458.204217,1701.741578,1689.856061
581,1371.651206,1461.595928,1704.620426,1692.803542
582,1374.757931,1464.248412,1707.800102,1695.944373
583,1377.99554,1467.377645,1710.954037,1698.765981
584,1381.038309,1470.494103,1714.049549,1701.929824
585,1384.126699,1473.764032,1716.923406,1704.944202
586,1387.211819,1476.58508,1719.938328,1708.020953
587,1390.365723,1479.625458,1722.861026,1710.859071
588,1393.474921,1482.418633,1725.962092,1713.989892
589,1396.629568,1485.29806,1728.785066,1717.004135
590,1399.816102,1488.431367,1731.5155,1720.036774
591,1402.874335,1491.316046,1734.763086,1722.84912
592,1405.812254,1494.442215,1737.703371,1725.528085
593,1408.642859,1497.537671,1740.609076,1728.798547
594,1411.690053,1499.821016,1743.63549,1731.800994
595,1414.861474,1501.894032,1746.898713,1734.684533
596,1417.860469,1503.97615,1749.573634,1737.688148
597,1420.949595,1506.359607,1752.399297,1740.72093
598,1423.974443,1508.621745,1755.599686,1743.722935
599,1427.253476,1511.102505,1758.396953,1746.922646
600,1430.223541,1513.292855,1761.449274,1750.172848
601,1433.369395,1511.620518,1764.374303,1753.346899
602,1436.497608,1509.925674,1767.546084,1756.465695
603,1439.594125,1508.357161,1770.708192,1759.509396
604,1442.803265,1507.258714,1773.966165,1762.824801
605,1445.719953,1506.450471,1777.013863,1765.816687
606,1448.568189,1505.459614,1780.107671,1768.985721
607,1451.729628,1504.71764,1783.173245,1771.701595
608,1454.68864,1503.679293,1786.242847,1774.829882
609,1457.79796,1502.790465,1789.468665,1778.041131
610,1460.803034,1501.041673,1792.464434,1781.072534
611,1463.757878,1499.268572,1794.854545,1784.046204
612,1466.62671,1497.4655,1797.058185,1787.08591
613,1469.918467,1495.829443,1799.288743,1789.953841
614,1472.86458,1494.208366,1801.383062,1793.140159
615,1475.899844,1492.618328,1803.727685,1796.041277
616,1479.02595,1490.924536,1805.941131,1798.99359
617,1481.879697,1489.312849,1808.140177,1801.926785
618,1484.749429,1487.639137,1810.617736,1805.091299
619,1487.635242,1485.930247,1812.859517,1807.907813
620,1490.819575,1485.149416,1815.01049,1810.818193
621,1493.670184,1484.493297,1818.098596,1813.559638
622,1496.66094,1483.081277,1820.923937,1816.656937
623,1499.814825,1481.378115,1823.973884,1819.517351
624,1502.812487,1479.847126,1826.974184,1822.518429
625,1505.574291,1478.36948,1830.166341,1825.499199
626,1508.760262,1480.412924,1833.320413,1828.493082
627,1511.859777,1482.852854,1836.499304,1831.964152
628,1514.790139,1485.118345,1839.453954,1834.699209
629,1517.641744,1487.366368,1842.294705,1837.656393
630,1520.847498,1489.836971,1845.405321,1840.640212
631,1519.859449,1492.061889,1848.398693,1843.663255
632,1519.046351,1494.887346,1851.306533,1846.801747
633,1517.92883,1497.920561,1854.620646,1849.9569
634,1516.982218,1501.169672,1857.660082,1852.930926
635,1512.196228,1504.290435,1860.55273,1855.808924
636,1507.474498,1507.267874,1863.708849,1858.80731
637,1502.640591,1510.474711,1866.850657,1861.700802
638,1497.962731,1513.324982,1869.960277,1864.581673
639,1493.252237,1516.565606,1873.197009,1867.621081
640,1488.369493,1519.591802,1876.347139,1870.57496
641,1483.658687,1522.406106,1879.25517,1873.479683
642,1478.88891,1525.180254,1882.394926,1876.476209
643,1473.932968,1528.345597,1885.606927,1879.292697
644,1469.12716,1531.236705,1888.419453,1882.131139
645,1464.239091,1533.977458,1891.672989,1885.025186
646,1459.354236,1537.075424,1894.692041,1888.005084
647,1454.484848,1540.243976,1897.590298,1890.729317
648,1449.63486,1543.007191,1900.612438,1893.636279
649,1444.885349,1545.941552,1903.707615,1896.514776
650,1439.959907,1548.751792,1906.656406,1899.676264
651,1435.35451,1551.929025,1909.7804,1902.808096
652,1430.581429,1555.023811,1912.890798,1905.741747
653,1425.677775,1557.988726,1915.893453,1908.726595
654,1420.962899,1560.995364,1918.944108,1911.75925
655,1416.202338,1564.1323,1921.842662,1914.951392
656,1415.370686,1567.001536,1924.85291,1917.80906
657,1414.557877,1570.067473,1927.704574,1920.672043
658,1413.924737,1572.780034,1930.901076,1923.953055
659,1409.321008,1576.078999,1933.923076,1926.821487
660,1408.553388,1579.202089,1937.08949,1929.992671
661,1407.842077,1582.059241,1940.299368,1932.885065
662,1406.884255,1585.055019,1943.278721,1935.831908
663,1405.980506,1588.047031,1946.445592,1938.687455
664,1405.149039,1591.093916,1949.331061,1941.718339
665,1404.080232,1594.371769,1952.267819,1944.485669
666,1403.198564,1597.297699,1955.393913,1947.555798
667,1402.287206,1600.194101,1958.29877,1950.610863
668,1401.331973,1603.220275,1961.337604,1953.564261
669,1400.318918,1606.269463,1964.59063,1956.491403
670,1399.216878,1609.436357,1967.579568,1959.418726
671,1398.283043,1612.436098,1970.489532,1962.264185
672,1397.138836,1615.485595,1973.432501,1965.29757
673,1396.417822,1618.51477,1976.379578,1968.272905
674,1395.662101,1621.392732,1979.686181,1971.483234
675,1394.637998,1624.466358,1982.766418,1974.691266
676,1393.823972,1627.507942,1985.604918,1977.73005
677,1392.950501,1630.542317,1988.565414,1980.922066
678,1392.18099,1633.423015,1991.772605,1983.899265
679,1391.271957,1636.482049,1994.655301,1986.726369
680,1390.402008,1639.448065,1997.685094,1989.723244
681,1389.49758,1642.383017,2000.934035,1992.730538
682,1388.561606,1645.237722,2003.695576,1995.804707
683,1387.783799,1647.916773,2007.015742,1998.919086
684,1390.614977,1651.12797,2010.228138,2001.986551
685,1393.680453,1654.331738,2013.286751,2004.993729
686,1396.840655,1657.312447,2016.153887,2007.910792
687,1395.797175,1660.224734,2019.198973,2010.942834
688,1394.881817,1663.356755,2022.412315,2013.169693
689,1394.131671,1666.26077,2025.515321,2015.47536
690,1393.234474,1669.323036,2028.451205,2017.770634
691,1392.213253,1672.422184,2031.495821,2020.016916
692,1391.350849,1675.625314,2034.622133,2022.158686
693,1390.48576,1678.337008,2037.453113,2024.528954
694,1389.842867,1681.373921,2040.5281,2026.805601
695,1389.005402,1684.253085,2043.385887,2028.929733
696,1388.188372,1687.093462,2046.451865,2031.23716
697,1387.419375,1690.283146,2049.511886,2033.533282
698,1386.557528,1693.179432,2052.485897,2036.722907
699,1385.362074,1696.149374,2055.520127,2039.690904
700,1384.697778,1699.245425,2058.42512,2043.167032
701,1384.12137,1702.272808,2061.323145,2045.598444
702,1383.220697,1705.30186,2064.086715,2047.968855
703,1382.513534,1708.101613,2067.219551,2050.255151
704,1381.727283,1711.217775,2070.226317,2052.677216
705,1380.848161,1714.36268,2073.286334,2054.717201
706,1380.067299,1717.487547,2076.439669,2057.00235
707,1379.168146,1720.68233,2079.657377,2059.216362
708,1378.39803,1723.603003,2082.689791,2061.5417
709,1377.637422,1726.524599,2085.953277,2063.824261
710,1376.664209,1729.84928,2089.060978,2066.206279
711,1375.743886,1732.735895,2092.042687,2069.36385
712,1378.639355,1735.862257,2095.147789,2072.531014
713,1381.787653,1738.771112,2098.147063,2075.438889
714,1384.801154,1741.755172,2100.963933,2078.503753
715,1388.091942,1744.757159,2104.048647,2081.33819
716,1391.220572,1747.780962,2107.317593,2084.625176
717,1394.02251,1750.852877,2110.460882,2087.477965
718,1397.353396,1753.668472,2113.598705,2090.676297
719,1400.566455,1756.605009,2116.915437,2093.596421
720,1403.439197,1759.701476,2119.846736,2095.814454
721,1406.304078,1762.664537,2122.978348,2098.103642
722,1409.328551,1765.660232,2125.918286,2100.340204
723,1412.370238,1768.322517,2129.075969,2102.621583
724,1415.371187,1771.39949,2131.861423,2105.034155
725,1418.688705,1774.418281,2134.985474,2107.317879
726,1421.973321,1777.335233,2138.005658,2109.779849
727,1424.934178,1780.600654,2140.888287,2112.109986
728,1428.050398,1783.534637,2143.036797,2114.353386
729,1430.870032,1786.445075,2145.187784,2116.835764
730,1433.985577,1789.567435,2147.53429,2119.953227
731,1436.979753,1792.396406,2149.854849,2122.950836
732,1439.937712,1795.211885,2152.088196,2125.651146
733,1442.869209,1798.095211,2154.292911,2128.877344
734,1445.831264,1801.048217,2156.546323,2131.763981
735,1448.629752,1804.031254,2158.809682,2134.930569
736,1451.642715,1807.097228,2161.168803,2138.04523
737,1454.521934,1810.222408,2163.321143,2140.865076
738,1457.631071,1813.323498,2166.321581,2143.881932
739,1460.676628,1816.468322,2169.25512,2147.066218
740,1463.928736,1819.381839,2172.258084,2150.135621
741,1466.636907,1822.428997,2175.072014,2153.050329
742,1469.551579,1825.579748,2178.191465,2156.045536
743,1472.612332,1828.453694,2181.28931,2158.948682
744,1475.574365,1831.358003,2184.428304,2161.973171
745,1478.582076,1834.513063,2187.176373,2164.997421
746,1481.791494,1837.608223,2190.518784,2167.747788
747,1484.81001,1840.537533,2193.30386,2170.617302
748,1487.909034,1843.541072,2196.295654,2173.593648
749,1490.970939,1846.597464,2199.256882,2176.531047
750,1493.842547,1849.583767,2202.47166,2179.764759
751,1496.792681,1852.623697,2205.58644,2182.72074
752,1499.829814,1855.647875,2208.563443,2185.89773
753,1502.688969,1858.662116,2211.674641,2188.756298
754,1505.921923,1861.821614,2214.895628,2191.660901
755,1508.74696,1864.926057,2218.096603,2194.527189
756,1511.886604,1867.890018,2221.087778,2197.538615
757,1514.864053,1870.854907,2224.191699,2200.640602
758,1517.913593,1873.901576,2227.284873,2203.802733
759,1520.83358,1876.640751,2230.251381,2206.833378
760,1523.943588,1879.485298,2233.347524,2210.087625
761,1526.985299,1882.438874,2236.455013,2213.129266
762,1530.367476,1885.544477,2239.533153,2216.031866
763,1533.353266,1888.674377,2242.535675,2219.258301
764,1536.402815,1891.575801,2245.363137,2222.242247
765,1539.453941,1894.649111,2248.421156,2225.10066
766,1542.556628,1897.431905,2251.22649,2228.096493
767,1545.422285,1900.689387,2254.363719,2231.270223
768,1548.442876,1903.31711,2257.343539,2234.114886
769,1551.31944,1906.32998,2260.165022,2237.10242
770,1554.483666,1909.598221,2263.163915,2240.165404
771,1557.452276,1912.594967,2266.045841,2243.215211
772,1560.367426,1915.550615,2269.132438,2246.20509
773,1563.632992,1918.426834,2272.337653,2248.915933
774,1566.57607,1921.698222,2275.548749,2251.773684
775,1569.586783,1924.644803,2278.802351,2254.888909
776,1572.597718,1927.825493,2281.698573,2257.813305
777,1575.57537,1930.71895,2284.646446,2260.663249
778,1578.8963,1933.588809,2287.650588,2263.719035
779,1581.658055,1936.549622,2290.596542,2266.516944
780,1584.843007,1939.653304,2293.358843,2269.555304
781,1587.954891,1942.68921,2296.472215,2272.577451
782,1590.895627,1945.945045,2299.776845,2275.665703
783,1593.835349,1949.159593,2302.806487,2278.496158
784,1596.811753,1952.072113,2305.766492,2281.601053
785,1599.860802,1955.14489,2308.689122,2284.711297
786,1603.024451,1958.199515,2311.733249,2287.895635
787,1606.053638,1960.96182,2314.796205,2291.071471
788,1608.818569,1963.982947,2317.673397,2293.958997
789,1611.659106,1967.134043,2320.895618,2296.843272
790,1614.840846,1970.156709,2323.643797,2299.732229
791,1617.651308,1972.942134,2326.834584,2302.76389
792,1620.952059,1975.976633,2330.054027,2305.650624
793,1623.861031,1978.984869,2333.256927,2308.757274
794,1626.807482,1981.839174,2336.271555,2311.487162
795,1629.756745,1985.09462,2339.3528,2314.881596
796,1632.747458,1988.03222,2342.092236,2317.81696
797,1635.859209,1990.847013,2345.213006,2320.729225
798,1638.771482,1994.047151,2348.299372,2323.611763
799,1641.770778,1996.899431,2351.538941,2327.031091
800,1645.015692,2000.111533,2354.538443,2330.155991
801,1647.973143,2003.342465,2357.343504,2333.092077
802,1650.889971,2006.507178,2360.565356,2336.138232
803,1654.007987,2009.86929,2363.798551,2339.249501
804,1657.017374,2013.289213,2366.845439,2342.157769
805,1659.985961,2016.458621,2369.706629,2345.151996
806,1663.025102,2019.425937,2372.551719,2348.456686
807,1666.32071,2022.358797,2375.414477,2351.433617
808,1669.538152,2025.419523,2378.587159,2354.21646
809,1672.501447,2028.577619,2381.406983,2357.323704
810,1675.545156,2031.71375,2384.450025,2360.152307
811,1678.320202,2034.823494,2387.299469,2363.068766
812,1681.154961,2037.867714,2390.35831,2365.94148
813,1684.265087,2040.993527,2393.301862,2369.033773
814,1687.361261,2043.843943,2396.218408,2372.015388
815,1690.328502,2046.713111,2399.123985,2375.256324
816,1693.437181,2049.80713,2401.95597,2377.984506
817,1696.507448,2052.923468,2405.216504,2381.203004
818,1699.46157,2055.820371,2408.476506,2384.297845
819,1702.433348,2058.75438,2411.747957,2387.079287
820,1705.603869,2061.796755,2415.020406,2390.238706
821,1708.822726,2064.734231,2417.75797,2393.246048
822,1712.085955,2067.612063,2420.109221,2396.113518
823,1714.873623,2070.608618,2422.135709,2398.987296
824,1717.597224,2073.681045,2424.364262,2402.114916
825,1720.407962,2076.4983,2426.969235,2405.268697
826,1723.542112,2079.510425,2429.287333,2408.422837
827,1726.419826,2082.743798,2431.369612,2411.247366
828,1729.303125,2085.935663,2433.757567,2413.581839
829,1732.245323,2089.082451,2436.014372,2415.990011
830,1735.195246,2091.915707,2438.222813,2418.258545
831,1738.036449,2094.943113,2440.537347,2420.533714
832,1741.165506,2097.960148,2443.501182,2422.936149
833,1744.289184,2100.971181,2446.57308,2425.297399
834,1747.429615,2103.960509,2449.653879,2427.627175
835,1750.344339,2106.98192,2451.989045,2430.063469
836,1753.555722,2110.127337,2454.239581,2432.1943
837,1756.300238,2113.119429,2456.395691,2434.463056
838,1759.32133,2116.281496,2458.725293,2437.541429
839,1762.502223,2119.057002,2461.064031,2440.402453
840,1765.581431,2122.021804,2463.438078,2443.595987
841,1768.46149,2125.201339,2465.656098,2446.719564
842,1771.425622,2128.255555,2468.115047,2449.705848
843,1774.522836,2131.360806,2470.394868,2452.861656
844,1777.638809,2134.443837,2472.623688,2455.873746
845,1780.669407,2137.252479,2475.480702,2459.041036
846,1783.665561,2140.130582,2478.416833,2462.071244
847,1786.465051,2143.046543,2481.512567,2464.758524
848,1789.467699,2146.189526,2484.329978,2467.614958
849,1792.552471,2149.196377,2487.556632,2470.706224
850,1795.677907,2152.23932,2490.56469,2473.938367
851,1798.778041,2155.322774,2493.641527,2476.984349
852,1801.693895,2158.672833,2496.741832,2479.830059
853,1804.605109,2161.874862,2499.836667,2482.820281
854,1807.78575,2164.920575,2502.965432,2485.833584
855,1810.851231,2167.895654,2506.015434,2488.798277
856,1813.723592,2171.030359,2509.149967,2491.873955
